high,low,last,instrument_name,bid_price,ask_price,open_interest,mark_price,creation_timestamp,price_change,interest_rate,volume,mark_iv,underlying_price,underlying_index,estimated_delivery_price,base_currency,quote_currency,volume_usd,mid_price,run_date
0.0003,0.0003,0.0003,BTC-26DEC25-50000-P,0.0002,0.0003,971.2,0.00022386,1762711980723,0.0,0.0,0.1,77.17,104282.9,BTC-26DEC25,103676.95,BTC,BTC,3.05,0.00025,2025-11-09
,,0.43,BTC-26DEC25-150000-P,0.438,0.443,124.2,0.44028718,1762711980723,,0.0,0.0,51.12,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.4405,2025-11-09
0.021,0.012,0.012,BTC-12NOV25-103000-P,0.0115,0.012,21.1,0.01181361,1762711980724,-41.4634,0.0,34.8,44.5,103677.60711919522,SYN.BTC-12NOV25,103676.95,BTC,BTC,56056.07,0.01175,2025-11-09
0.0545,0.0545,0.0545,BTC-26JUN26-140000-C,0.058,0.059,288.2,0.05856653,1762711980724,0.0,0.0,10.0,47.04,107244.41,BTC-26JUN26,103676.95,BTC,BTC,55470.57,0.0585,2025-11-09
,,0.1735,BTC-30JAN26-116000-P,0.15,0.1525,11.7,0.15135778,1762711980724,,0.0,0.0,44.29,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.15125,2025-11-09
0.0049,0.0032,0.0048,BTC-28NOV25-118000-C,0.004,0.0042,2891.7,0.00409254,1762711980724,41.1765,0.0,79.4,41.86,103853.03,BTC-28NOV25,103676.95,BTC,BTC,28929.09,0.0041,2025-11-09
0.0505,0.033,0.033,BTC-14NOV25-106000-P,0.032,0.033,284.0,0.03283655,1762711980724,-26.6667,0.0,5.0,43.54,103679.89,BTC-14NOV25,103676.95,BTC,BTC,20763.57,0.0325,2025-11-09
0.04,0.04,0.04,BTC-27MAR26-85000-P,0.038,0.039,687.7,0.03850525,1762711980724,0.0,0.0,1.0,49.96,105623.87,BTC-27MAR26,103676.95,BTC,BTC,4123.75,0.0385,2025-11-09
0.0014,0.0008,0.0014,BTC-14NOV25-113000-C,0.0011,0.0013,1565.5,0.00122356,1762711980724,55.5556,0.0,2.9,47.42,103679.89,BTC-14NOV25,103676.95,BTC,BTC,347.05,0.0012,2025-11-09
0.0034,0.0034,0.0034,BTC-27MAR26-50000-P,0.003,0.0035,1042.7,0.00323382,1762711980724,0.0,0.0,4.9,65.13,105623.87,BTC-27MAR26,103676.95,BTC,BTC,1700.14,0.00325,2025-11-09
,,0.215,BTC-26DEC25-124000-P,0.1985,0.204,100.1,0.20057016,1762711980724,,0.0,0.0,43.77,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.20125,2025-11-09
0.812,0.81,0.81,BTC-27MAR26-20000-C,0.81,0.8115,15.2,0.81079327,1762711980724,-0.2463,0.0,0.2,94.26,105623.87,BTC-27MAR26,103676.95,BTC,BTC,16797.92,0.81075,2025-11-09
,,0.0023,BTC-26DEC25-142000-C,0.0029,0.0032,196.8,0.00302657,1762711980724,,0.0,0.0,48.54,104283.43,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.00305,2025-11-09
0.0225,0.0065,0.017,BTC-10NOV25-102000-C,0.018,0.019,179.2,0.01827932,1762711980724,112.5,0.0,194.9,48.41,103676.23423839045,SYN.BTC-10NOV25,103676.95,BTC,BTC,179522.7,0.0185,2025-11-09
0.0795,0.0765,0.0765,BTC-26DEC25-106000-P,0.0705,0.0715,785.6,0.07118024,1762711980724,-3.7736,0.0,0.3,43.62,104282.9,BTC-26DEC25,103676.95,BTC,BTC,2387.13,0.071,2025-11-09
,,,BTC-14NOV25-130000-P,0.219,0.29,0.0,0.25399606,1762711980724,,0.0,0.0,77.85,103679.89,BTC-14NOV25,103676.95,BTC,BTC,0.0,0.2545,2025-11-09
,,0.753,BTC-26JUN26-30000-C,0.721,0.722,0.5,0.72151637,1762711980724,,0.0,0.0,71.72,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.7215,2025-11-09
0.0265,0.02,0.025,BTC-26DEC25-115000-C,0.025,0.026,4043.2,0.02592977,1762711980724,19.0476,0.0,30.5,43.29,104283.43,BTC-26DEC25,103676.95,BTC,BTC,66568.8,0.0255,2025-11-09
0.0302,0.0007,0.0105,BTC-14NOV25-101000-P,0.0105,0.011,133.4,0.01081218,1762711980724,-30.0,0.0,107.4,48.3,103679.89,BTC-14NOV25,103676.95,BTC,BTC,99437.88,0.01075,2025-11-09
0.0222,0.0222,0.0222,BTC-14NOV25-101000-C,0.036,0.0375,231.0,0.03666611,1762711980724,0.0,0.0,25.0,48.3,103679.89,BTC-14NOV25,103676.95,BTC,BTC,56400.44,0.03675,2025-11-09
,,0.265,BTC-26JUN26-135000-P,0.305,0.331,12.5,0.32606083,1762711980724,,0.0,0.0,46.87,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.318,2025-11-09
0.1045,0.098,0.1045,BTC-30JAN26-100000-C,0.108,0.1095,8.9,0.10880081,1762711980724,5.0251,0.0,4.8,45.64,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,49137.28,0.10875,2025-11-09
,,0.3465,BTC-28NOV25-140000-P,0.347,0.351,27.2,0.34846559,1762711980724,,0.0,0.0,55.17,103853.03,BTC-28NOV25,103676.95,BTC,BTC,0.0,0.349,2025-11-09
,,0.47,BTC-28NOV25-150000-P,0.4425,0.447,193.4,0.44454386,1762711980724,,0.0,0.0,60.6,103853.53,BTC-28NOV25,103676.95,BTC,BTC,0.0,0.44475,2025-11-09
,,,BTC-11NOV25-110000-P,0.048,0.0755,0.0,0.06161637,1762711980724,,0.0,0.0,52.84,103676.92067879284,SYN.BTC-11NOV25,103676.95,BTC,BTC,0.0,0.06175,2025-11-09
,,,BTC-30JAN26-125000-P,0.2115,0.2715,0.0,0.21830877,1762711980724,,0.0,0.0,44.37,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.2415,2025-11-09
0.031,0.031,0.031,BTC-27MAR26-80000-P,0.028,0.029,1082.3,0.02845752,1762711980724,0.0,0.0,7.6,51.47,105624.4,BTC-27MAR26,103676.95,BTC,BTC,23968.33,0.0285,2025-11-09
,,0.1255,BTC-21NOV25-115000-P,0.0995,0.1245,4.9,0.1114336,1762711980724,,0.0,0.0,42.26,103761.19,BTC-21NOV25,103676.95,BTC,BTC,0.0,0.112,2025-11-09
,,1.871,BTC-26DEC25-300000-P,1.8705,1.8845,3.8,1.87694514,1762711980724,,0.0,0.0,96.31,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,1.8775,2025-11-09
0.0755,0.0685,0.0685,BTC-28NOV25-108000-P,0.0605,0.062,3375.9,0.06136798,1762711980724,-9.2715,0.0,3.3,41.54,103853.03,BTC-28NOV25,103676.95,BTC,BTC,25197.19,0.06125,2025-11-09
,,0.2045,BTC-25SEP26-140000-P,0.354,0.4305,0.9,0.37410296,1762711980724,,0.0,0.0,47.55,108942.91,BTC-25SEP26,103676.95,BTC,BTC,0.0,0.39225,2025-11-09
0.0041,0.003,0.0032,BTC-28NOV25-85000-P,0.0031,0.0034,2044.5,0.00321611,1762711980724,0.0,0.0,50.3,57.96,103853.03,BTC-28NOV25,103676.95,BTC,BTC,18402.14,0.00325,2025-11-09
0.01,0.0041,0.0095,BTC-12NOV25-105000-C,0.0085,0.0095,29.7,0.008976,1762711980724,111.1111,0.0,38.4,42.89,103677.60711919522,SYN.BTC-12NOV25,103676.95,BTC,BTC,21390.63,0.009,2025-11-09
,,1.0765,BTC-26DEC25-260000-P,1.409,1.586,0.0,1.49338212,1762711980724,,0.0,0.0,85.07,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,1.4975,2025-11-09
0.0001,0.0001,0.0001,BTC-26DEC25-40000-P,,0.0002,1105.4,0.0001244,1762711980724,0.0,0.0,36.0,93.59,104283.43,BTC-26DEC25,103676.95,BTC,BTC,371.89,,2025-11-09
,,0.0022,BTC-26JUN26-340000-C,0.0023,0.0027,222.1,0.00253442,1762711980724,,0.0,0.0,61.57,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.0025,2025-11-09
0.094,0.094,0.094,BTC-13NOV25-94000-C,0.0865,0.096,1.5,0.09461855,1762711980724,0.0,0.0,1.5,60.93,103678.29355959762,SYN.BTC-13NOV25,103676.95,BTC,BTC,14608.62,0.09125,2025-11-09
0.0001,0.0001,0.0001,BTC-10NOV25-110000-C,,0.0001,96.2,2.804e-05,1762711980724,0.0,0.0,18.6,56.18,103676.23423839045,SYN.BTC-10NOV25,103676.95,BTC,BTC,189.74,,2025-11-09
0.0018,0.0013,0.0014,BTC-14NOV25-92000-P,0.0012,0.0014,503.3,0.00128406,1762711980724,0.0,0.0,90.5,63.53,103679.89,BTC-14NOV25,103676.95,BTC,BTC,15169.49,0.0013,2025-11-09
,,,BTC-30JAN26-115000-P,0.1435,0.146,0.0,0.14453307,1762711980724,,0.0,0.0,44.29,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.14475,2025-11-09
0.0465,0.0315,0.0465,BTC-10NOV25-99000-C,0.044,0.0465,8.9,0.04543143,1762711980724,47.619,0.0,0.3,63.11,103676.23423839045,SYN.BTC-10NOV25,103676.95,BTC,BTC,1286.76,0.04525,2025-11-09
,,0.133,BTC-25SEP26-120000-C,0.1365,0.1385,137.8,0.13786015,1762711980724,,0.0,0.0,47.38,108942.91,BTC-25SEP26,103676.95,BTC,BTC,0.0,0.1375,2025-11-09
,,,BTC-25SEP26-170000-P,0.595,0.6715,0.0,0.6091059,1762711980724,,0.0,0.0,48.65,108942.91,BTC-25SEP26,103676.95,BTC,BTC,0.0,0.63325,2025-11-09
0.049,0.049,0.049,BTC-26JUN26-80000-P,0.045,0.047,1028.3,0.04608904,1762711980724,0.0,0.0,5.0,50.52,107244.41,BTC-26JUN26,103676.95,BTC,BTC,25002.52,0.046,2025-11-09
,,0.2216,BTC-28NOV25-122000-P,0.1755,0.1795,801.2,0.17710933,1762711980724,,0.0,0.0,43.97,103853.53,BTC-28NOV25,103676.95,BTC,BTC,0.0,0.1775,2025-11-09
,,0.1535,BTC-25SEP26-115000-C,0.153,0.155,951.9,0.1540987,1762711980724,,0.0,0.0,47.45,108943.49,BTC-25SEP26,103676.95,BTC,BTC,0.0,0.154,2025-11-09
0.102,0.102,0.102,BTC-14NOV25-114000-P,0.0985,0.1025,204.3,0.10049227,1762711980724,0.0,0.0,0.1,48.84,103679.89,BTC-14NOV25,103676.95,BTC,BTC,1056.34,0.1005,2025-11-09
0.0008,0.0007,0.0008,BTC-26DEC25-180000-C,0.0005,0.0007,5091.7,0.00059439,1762711980724,14.2857,0.0,13.0,61.39,104283.43,BTC-26DEC25,103676.95,BTC,BTC,1058.05,0.0006,2025-11-09
,,0.107,BTC-14NOV25-90000-C,0.1315,0.1335,2.1,0.13279851,1762711980724,,0.0,0.0,67.7,103679.89,BTC-14NOV25,103676.95,BTC,BTC,0.0,0.1325,2025-11-09
0.0315,0.0315,0.0315,BTC-27MAR26-135000-C,0.0335,0.0345,234.5,0.03410198,1762711980724,0.0,0.0,10.0,46.2,105623.87,BTC-27MAR26,103676.95,BTC,BTC,31994.92,0.034,2025-11-09
,,0.0016,BTC-26JUN26-380000-C,0.0017,0.0021,224.0,0.00189667,1762711980724,,0.0,0.0,64.09,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.0019,2025-11-09
,,0.1855,BTC-27MAR26-115000-P,0.1655,0.1675,452.4,0.16651233,1762711980724,,0.0,0.0,45.84,105623.87,BTC-27MAR26,103676.95,BTC,BTC,0.0,0.1665,2025-11-09
,,0.6105,BTC-27MAR26-190000-P,0.7905,0.818,0.1,0.80433113,1762711980724,,0.0,0.0,52.04,105623.87,BTC-27MAR26,103676.95,BTC,BTC,0.0,0.80425,2025-11-09
0.0495,0.035,0.0355,BTC-21NOV25-105000-P,0.036,0.037,203.1,0.03647525,1762711980724,-28.2828,0.0,1.2,42.17,103761.19,BTC-21NOV25,103676.95,BTC,BTC,4655.7,0.0365,2025-11-09
0.047,0.0425,0.0425,BTC-30JAN26-94000-P,0.0415,0.043,7.4,0.04230067,1762711980724,-9.5745,0.0,1.4,47.08,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,6320.22,0.04225,2025-11-09
0.1045,0.1035,0.1035,BTC-25SEP26-130000-C,0.109,0.1115,898.7,0.11039367,1762711980724,-0.9569,0.0,1.1,47.34,108942.91,BTC-25SEP26,103676.95,BTC,BTC,11702.14,0.11025,2025-11-09
0.0155,0.012,0.012,BTC-28NOV25-95000-P,0.012,0.0125,4785.4,0.01225853,1762711980724,-14.2857,0.0,30.1,48.51,103853.53,BTC-28NOV25,103676.95,BTC,BTC,41040.45,0.01225,2025-11-09
,,0.14,BTC-21NOV25-125000-P,0.179,0.232,0.1,0.20533515,1762711980724,,0.0,0.0,50.05,103761.72,BTC-21NOV25,103676.95,BTC,BTC,0.0,0.2055,2025-11-09
,,1.7465,BTC-27MAR26-300000-P,1.745,1.9495,0.1,1.8411437,1762711980724,,0.0,0.0,64.82,105623.87,BTC-27MAR26,103676.95,BTC,BTC,0.0,1.84725,2025-11-09
,,0.0002,BTC-26DEC25-260000-C,0.0001,0.0002,219.0,0.00017754,1762711980724,,0.0,0.0,85.07,104283.43,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.00015,2025-11-09
0.0013,0.0006,0.0011,BTC-14NOV25-114000-C,0.001,0.0011,759.5,0.00096107,1762711980724,57.1429,0.0,12.8,48.84,103679.89,BTC-14NOV25,103676.95,BTC,BTC,1454.74,0.00105,2025-11-09
,,0.3775,BTC-26DEC25-65000-C,0.3775,0.3795,42.5,0.37855459,1762711980724,,0.0,0.0,67.93,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.3785,2025-11-09
0.015,0.012,0.012,BTC-26DEC25-85000-P,0.012,0.0125,10865.4,0.01210934,1762711980724,-7.6923,0.0,186.0,52.92,104283.43,BTC-26DEC25,103676.95,BTC,BTC,273193.19,0.01225,2025-11-09
,,0.1107,BTC-25SEP26-125000-C,0.122,0.1245,1211.0,0.12339242,1762711980724,,0.0,0.0,47.36,108943.49,BTC-25SEP26,103676.95,BTC,BTC,0.0,0.12325,2025-11-09
,,0.07,BTC-27MAR26-115000-C,0.077,0.078,1054.1,0.07775101,1762711980724,,0.0,0.0,45.84,105623.87,BTC-27MAR26,103676.95,BTC,BTC,0.0,0.0775,2025-11-09
,,0.6745,BTC-26JUN26-200000-P,0.868,0.891,0.6,0.87950325,1762711980724,,0.0,0.0,51.18,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.8795,2025-11-09
0.0115,0.0115,0.0115,BTC-26JUN26-210000-C,0.0115,0.0125,165.5,0.01225709,1762711980724,0.0,0.0,0.8,52.07,107244.41,BTC-26JUN26,103676.95,BTC,BTC,939.4,0.012,2025-11-09
0.0065,0.004,0.0044,BTC-14NOV25-97000-P,0.004,0.0043,144.6,0.00415481,1762711980724,-26.6667,0.0,26.1,54.66,103679.89,BTC-14NOV25,103676.95,BTC,BTC,12841.74,0.00415,2025-11-09
,,0.0115,BTC-30JAN26-75000-P,0.01,0.011,41.1,0.01045723,1762711980724,,0.0,0.0,55.31,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.0105,2025-11-09
0.0055,0.0055,0.0055,BTC-27MAR26-190000-C,0.005,0.006,829.5,0.00550809,1762711980724,0.0,0.0,0.4,52.04,105624.4,BTC-27MAR26,103676.95,BTC,BTC,224.27,0.0055,2025-11-09
0.0014,0.0006,0.0006,BTC-11NOV25-96000-P,0.0004,0.0006,42.9,0.00049007,1762711980724,-45.4545,0.0,16.9,63.04,103676.92067879284,SYN.BTC-11NOV25,103676.95,BTC,BTC,1928.3,0.0005,2025-11-09
,,0.0465,BTC-14NOV25-98000-C,0.059,0.061,5.2,0.06008852,1762711980724,,0.0,0.0,53.06,103679.89,BTC-14NOV25,103676.95,BTC,BTC,0.0,0.06,2025-11-09
0.0425,0.0425,0.0425,BTC-25SEP26-175000-C,0.0435,0.045,26.9,0.04451849,1762711980724,0.0,0.0,0.3,48.96,108942.91,BTC-25SEP26,103676.95,BTC,BTC,1305.46,0.04425,2025-11-09
,,1.1595,BTC-28NOV25-220000-P,1.047,1.196,7.5,1.11843014,1762711980724,,0.0,0.0,98.34,103853.03,BTC-28NOV25,103676.95,BTC,BTC,0.0,1.1215,2025-11-09
0.002,0.0014,0.0016,BTC-21NOV25-118000-C,0.0016,0.0019,628.2,0.00177073,1762711980724,6.6667,0.0,11.2,44.05,103761.19,BTC-21NOV25,103676.95,BTC,BTC,1844.37,0.00175,2025-11-09
0.034,0.0265,0.034,BTC-26DEC25-112000-C,0.0325,0.0335,3394.8,0.03351575,1762711980724,19.2982,0.0,4.3,43.24,104282.9,BTC-26DEC25,103676.95,BTC,BTC,12954.21,0.033,2025-11-09
,,0.164,BTC-26DEC25-118000-P,0.1485,0.154,254.6,0.15130787,1762711980724,,0.0,0.0,43.3,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.15125,2025-11-09
0.034,0.029,0.034,BTC-30JAN26-120000-C,0.034,0.035,44.3,0.03489662,1762711980724,17.2414,0.0,21.6,44.3,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,64599.75,0.0345,2025-11-09
0.012,0.007,0.0115,BTC-21NOV25-109000-C,0.0105,0.0115,490.5,0.01147422,1762711980724,64.2857,0.0,20.9,41.55,103761.19,BTC-21NOV25,103676.95,BTC,BTC,24140.92,0.011,2025-11-09
,,0.2055,BTC-26DEC25-125000-P,0.207,0.2125,694.6,0.20917008,1762711980724,,0.0,0.0,43.89,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.20975,2025-11-09
0.1375,0.1375,0.1375,BTC-28NOV25-90000-C,0.1385,0.1405,146.7,0.1396429,1762711980724,0.0,0.0,0.2,52.98,103853.03,BTC-28NOV25,103676.95,BTC,BTC,2844.57,0.1395,2025-11-09
0.0853,0.0853,0.0853,BTC-14NOV25-95000-C,0.085,0.087,31.8,0.08625403,1762711980724,0.0,0.0,0.1,57.83,103679.89,BTC-14NOV25,103676.95,BTC,BTC,883.18,0.086,2025-11-09
,,0.0042,BTC-27MAR26-200000-C,0.0042,0.0046,735.3,0.00444434,1762711980724,,0.0,0.0,53.57,105624.4,BTC-27MAR26,103676.95,BTC,BTC,0.0,0.0044,2025-11-09
,,,BTC-11NOV25-94000-C,0.092,0.0945,0.0,0.09362714,1762711980724,,0.0,0.0,70.63,103676.92067879284,SYN.BTC-11NOV25,103676.95,BTC,BTC,0.0,0.09325,2025-11-09
0.026,0.0205,0.0205,BTC-28NOV25-99000-P,0.0205,0.021,61.0,0.02080326,1762711980724,-14.5833,0.0,5.5,45.41,103853.03,BTC-28NOV25,103676.95,BTC,BTC,13022.46,0.02075,2025-11-09
0.0001,0.0001,0.0001,BTC-28NOV25-170000-C,,0.0002,432.0,7.951e-05,1762711980724,0.0,0.0,0.5,72.78,103853.53,BTC-28NOV25,103676.95,BTC,BTC,5.18,,2025-11-09
0.1077,0.1077,0.1077,BTC-30JAN26-98000-C,0.1195,0.121,18.6,0.12025142,1762711980724,0.0,0.0,15.0,46.06,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,164004.51,0.12025,2025-11-09
0.065,0.064,0.065,BTC-28NOV25-98000-C,0.073,0.0755,25.7,0.07458727,1762711980724,1.5625,0.0,0.2,46.11,103853.03,BTC-28NOV25,103676.95,BTC,BTC,1317.26,0.07425,2025-11-09
,,0.0075,BTC-12NOV25-100000-P,0.0043,0.0047,0.1,0.00445429,1762711980724,,0.0,0.0,50.02,103677.60711919522,SYN.BTC-12NOV25,103676.95,BTC,BTC,0.0,0.0045,2025-11-09
0.0034,0.0017,0.003,BTC-14NOV25-110000-C,0.0027,0.0031,592.1,0.00290635,1762711980724,57.8947,0.0,71.0,44.3,103679.89,BTC-14NOV25,103676.95,BTC,BTC,16707.44,0.0029,2025-11-09
,,0.312,BTC-27MAR26-145000-P,0.386,0.434,0.8,0.39584428,1762711980724,,0.0,0.0,46.95,105624.4,BTC-27MAR26,103676.95,BTC,BTC,0.0,0.41,2025-11-09
0.01,0.01,0.01,BTC-25SEP26-280000-C,0.0095,0.0105,87.0,0.01001024,1762711980724,0.0,0.0,2.1,54.51,108943.49,BTC-25SEP26,103676.95,BTC,BTC,2151.14,0.01,2025-11-09
,,0.2475,BTC-26JUN26-120000-P,0.2205,0.2235,198.4,0.22174491,1762711980724,,0.0,0.0,46.68,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.222,2025-11-09
,,0.3785,BTC-26JUN26-160000-P,0.519,0.5715,1.0,0.52662464,1762711980724,,0.0,0.0,48.1,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.54525,2025-11-09
0.0375,0.0375,0.0375,BTC-30JAN26-116000-C,0.0435,0.0445,22.7,0.04447897,1762711980724,0.0,0.0,8.0,44.29,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,30529.43,0.044,2025-11-09
0.002,0.0014,0.0014,BTC-28NOV25-80000-P,0.0015,0.0017,6827.4,0.00155235,1762711980724,-17.6471,0.0,126.4,62.52,103853.53,BTC-28NOV25,103676.95,BTC,BTC,23129.75,0.0016,2025-11-09
0.1185,0.1185,0.1185,BTC-26JUN26-100000-P,0.112,0.114,877.7,0.1130212,1762711980724,0.0,0.0,1.0,47.6,107244.41,BTC-26JUN26,103676.95,BTC,BTC,12097.0,0.113,2025-11-09
0.0585,0.049,0.0585,BTC-26DEC25-105000-C,0.059,0.0595,1672.7,0.05925081,1762711980724,17.0,0.0,21.2,43.84,104283.43,BTC-26DEC25,103676.95,BTC,BTC,106823.89,0.05925,2025-11-09
0.065,0.0545,0.0631,BTC-26DEC25-104000-C,0.0635,0.0645,308.9,0.06401785,1762711980724,13.6937,0.0,0.7,44.07,104282.9,BTC-26DEC25,103676.95,BTC,BTC,4271.98,0.064,2025-11-09
0.331,0.331,0.331,BTC-26DEC25-70000-C,0.3305,0.3325,46.8,0.3317036,1762711980724,0.0,0.0,1.0,63.56,104282.9,BTC-26DEC25,103676.95,BTC,BTC,34309.58,0.3315,2025-11-09
,,0.1345,BTC-14NOV25-116000-P,0.1175,0.121,33.6,0.11945027,1762711980724,,0.0,0.0,51.97,103679.89,BTC-14NOV25,103676.95,BTC,BTC,0.0,0.11925,2025-11-09
,,0.28,BTC-25SEP26-85000-C,0.2935,0.2965,0.6,0.29523872,1762711980724,,0.0,0.0,49.51,108943.49,BTC-25SEP26,103676.95,BTC,BTC,0.0,0.295,2025-11-09
,,0.519,BTC-27MAR26-50000-C,0.529,0.531,38.3,0.52985933,1762711980724,,0.0,0.0,65.13,105623.87,BTC-27MAR26,103676.95,BTC,BTC,0.0,0.53,2025-11-09
,,0.082,BTC-21NOV25-111000-P,0.075,0.082,11.8,0.07727171,1762711980724,,0.0,0.0,41.53,103761.72,BTC-21NOV25,103676.95,BTC,BTC,0.0,0.0785,2025-11-09
0.006,0.005,0.005,BTC-13NOV25-107000-C,0.0055,0.006,1.2,0.00584192,1762711980724,-16.6667,0.0,1.2,43.27,103678.29355959762,SYN.BTC-13NOV25,103676.95,BTC,BTC,723.34,0.00575,2025-11-09
0.034,0.034,0.034,BTC-21NOV25-103000-C,0.0335,0.035,154.7,0.03469711,1762711980724,0.0,0.0,0.2,43.65,103761.19,BTC-21NOV25,103676.95,BTC,BTC,704.14,0.03425,2025-11-09
0.0455,0.0315,0.0455,BTC-14NOV25-100000-C,0.043,0.045,50.0,0.04402581,1762711980724,44.4444,0.0,2.8,49.79,103679.89,BTC-14NOV25,103676.95,BTC,BTC,9304.91,0.044,2025-11-09
0.0182,0.0135,0.014,BTC-28NOV25-96000-P,0.0135,0.0145,228.2,0.01400413,1762711980724,-9.6774,0.0,6.7,47.68,103853.53,BTC-28NOV25,103676.95,BTC,BTC,10017.33,0.014,2025-11-09
0.0145,0.011,0.0145,BTC-13NOV25-104000-C,0.0155,0.016,2.0,0.01581406,1762711980724,31.8182,0.0,2.0,43.79,103678.29355959762,SYN.BTC-13NOV25,103676.95,BTC,BTC,2619.94,0.01575,2025-11-09
0.011,0.009,0.0105,BTC-30JAN26-140000-C,0.0105,0.011,557.8,0.01072168,1762711980724,5.0,0.0,37.1,46.08,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,36365.46,0.01075,2025-11-09
0.05,0.0485,0.0485,BTC-28NOV25-100000-C,0.06,0.061,218.2,0.06076633,1762711980724,-3.0,0.0,0.7,44.72,103853.03,BTC-28NOV25,103676.95,BTC,BTC,3476.8,0.0605,2025-11-09
,,0.2855,BTC-26JUN26-85000-C,0.265,0.2675,7.0,0.26633514,1762711980724,,0.0,0.0,49.53,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.26625,2025-11-09
0.0125,0.012,0.0125,BTC-25SEP26-260000-C,0.012,0.013,117.8,0.01251632,1762711980724,0.0,0.0,1.2,53.44,108942.91,BTC-25SEP26,103676.95,BTC,BTC,1523.55,0.0125,2025-11-09
,,0.0001,BTC-28NOV25-200000-C,,0.0001,1022.8,9.85e-05,1762711980724,,0.0,0.0,95.55,103853.03,BTC-28NOV25,103676.95,BTC,BTC,0.0,,2025-11-09
,,0.0001,BTC-28NOV25-50000-P,,0.0001,716.3,2.467e-05,1762711980724,,0.0,0.0,99.95,103853.03,BTC-28NOV25,103676.95,BTC,BTC,0.0,,2025-11-09
0.025,0.0245,0.025,BTC-26JUN26-170000-C,0.0265,0.028,465.1,0.02729991,1762711980724,2.0408,0.0,7.5,48.78,107244.94,BTC-26JUN26,103676.95,BTC,BTC,18870.07,0.02725,2025-11-09
,,0.1345,BTC-26DEC25-128000-P,0.2335,0.239,34.2,0.2356677,1762711980724,,0.0,0.0,44.58,104283.43,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.23625,2025-11-09
0.0165,0.0165,0.0165,BTC-13NOV25-102000-C,0.0265,0.028,1.0,0.02720278,1762711980724,0.0,0.0,1.0,45.84,103678.29355959762,SYN.BTC-13NOV25,103676.95,BTC,BTC,1682.0,0.02725,2025-11-09
,,0.032,BTC-10NOV25-98000-C,0.042,0.0885,0.7,0.05495088,1762711980724,,0.0,0.0,68.63,103676.23423839045,SYN.BTC-10NOV25,103676.95,BTC,BTC,0.0,0.06525,2025-11-09
0.003,0.003,0.003,BTC-30JAN26-60000-P,0.0028,0.0032,42.1,0.00298773,1762711980724,0.0,0.0,0.1,64.33,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,30.71,0.003,2025-11-09
,,0.1835,BTC-30JAN26-120000-P,0.1785,0.1815,1.3,0.17994367,1762711980724,,0.0,0.0,44.3,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.18,2025-11-09
0.008,0.0049,0.008,BTC-28NOV25-115000-C,0.0065,0.007,3647.2,0.00695907,1762711980724,60.0,0.0,12.3,41.61,103853.03,BTC-28NOV25,103676.95,BTC,BTC,7079.89,0.00675,2025-11-09
0.0415,0.0415,0.0415,BTC-11NOV25-98000-C,0.0545,0.0565,1.7,0.0558822,1762711980724,0.0,0.0,1.7,57.68,103676.92067879284,SYN.BTC-11NOV25,103676.95,BTC,BTC,7197.85,0.0555,2025-11-09
0.0055,0.0041,0.0055,BTC-26DEC25-134000-C,0.005,0.0055,261.9,0.00525032,1762711980724,34.1463,0.0,2.2,46.23,104282.9,BTC-26DEC25,103676.95,BTC,BTC,1149.63,0.00525,2025-11-09
