date,expiration,strike,bid,ask,vol,delta,gamma,theta,vega,rho,mid,tau_days,tau_years,S,r,DF,PV_div,F,n_pairs_atm,alpha_hat,alpha_used,C_eur,moneyness_F,lower_bound,upper_bound,upper_from_put,C_eur_pre,P_A
2020-03-25,2020-04-22,285.0,2.23,2.36,0.4721,0.1466,0.0071,-0.1328,0.1565,0.0259,2.295,28,0.07671232876712329,246.7899932861328,0.0001,0.9999923287965471,0.0,246.7918864769045,3,0.0,0.0,2.295,1.1548191639058245,0.0,2.295,2.4021795791168827,2.295,40.61
2020-03-25,2020-04-22,295.0,1.11,1.19,0.4543,0.0851,0.005,-0.0866,0.1062,0.0152,1.15,28,0.07671232876712329,246.7899932861328,0.0001,0.9999923287965471,0.0,246.7918864769045,3,0.0,0.0,1.15,1.1953391345691868,0.0,1.15,1.257256291151414,1.15,49.465
2020-03-25,2020-05-15,197.0,54.85,56.01,0.6911,0.8405,0.0038,-0.1558,0.2234,0.2116,55.43,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,55.43,0.7982383920570414,49.79274586964212,55.43,55.52274586964212,55.43,5.73
2020-03-25,2020-05-15,210.0,44.25,45.36,0.649,0.7827,0.0049,-0.1764,0.2704,0.2066,44.805,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,44.805,0.8509140219897395,36.79292751220872,44.805,44.88792751220872,44.805,8.094999999999999
2020-03-25,2020-05-15,222.0,35.47,35.88,0.6114,0.7163,0.006,-0.1909,0.3116,0.1965,35.675,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,35.675,0.8995376803891533,24.7930951822702,35.675,35.7080951822702,35.675,10.915
2020-03-25,2020-05-15,230.0,29.83,30.12,0.5854,0.6648,0.0068,-0.1963,0.3352,0.1867,29.975,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,29.975,0.9319534526554291,16.79320696231119,29.975,29.983206962311186,29.975,13.19
2020-03-25,2020-05-15,237.0,25.14,25.42,0.5622,0.6147,0.0074,-0.1975,0.3517,0.1761,25.28,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,25.27330476984705,0.9603172533884203,9.793304769847051,25.27330476984705,25.27330476984705,25.28,15.48
2020-03-25,2020-05-15,242.0,22.0,22.27,0.546,0.5761,0.0078,-0.1963,0.3603,0.1672,22.134999999999998,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,22.11337463237267,0.9805771110548427,4.793374632372668,22.11337463237267,22.11337463237267,22.134999999999998,17.32
2020-03-25,2020-05-15,247.0,19.04,19.25,0.5291,0.5351,0.0082,-0.1929,0.3656,0.1573,19.145,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,19.138444494898284,1.000836968721265,0.0,19.138444494898284,19.138444494898284,19.145,19.345
2020-03-25,2020-05-15,252.0,16.29,16.5,0.5135,0.4922,0.0084,-0.1878,0.3669,0.1463,16.395,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,16.3885143574239,1.0210968263876874,0.0,16.3885143574239,16.3885143574239,16.395,21.595
2020-03-25,2020-05-15,257.0,13.78,13.96,0.4985,0.4478,0.0086,-0.1806,0.3639,0.1346,13.870000000000001,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,13.85858421994952,1.0413566840541097,0.0,13.85858421994952,13.85858421994952,13.870000000000001,24.065
2020-03-25,2020-05-15,264.0,10.64,10.79,0.478,0.384,0.0087,-0.1671,0.3514,0.1171,10.715,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,10.715,1.0697204847871011,0.0,10.715,10.728682027485384,10.715,27.935000000000002
2020-03-25,2020-05-15,271.0,7.96,8.08,0.4583,0.3199,0.0085,-0.1499,0.3289,0.0988,8.02,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,8.02,1.0980842855200925,0.0,8.02,8.033779835021246,8.02,32.24
2020-03-25,2020-05-15,284.0,4.24,4.29,0.4249,0.2081,0.0073,-0.1112,0.2637,0.0656,4.265000000000001,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,4.265000000000001,1.1507599154527905,0.0,4.265000000000001,4.358961477587847,4.265000000000001,41.565
2020-03-25,2020-05-15,296.0,2.13,2.18,0.4004,0.1254,0.0056,-0.0754,0.1898,0.0401,2.1550000000000002,51,0.13972602739726028,246.7899932861328,0.0001,0.9999860274948766,0.0,246.7934416087601,3,0.0,0.0,2.1550000000000002,1.1993835738522043,0.0,2.1550000000000002,2.25412914764933,2.1550000000000002,51.46
2020-03-27,2020-04-09,115.0,137.23,138.39,1.7783,0.994,0.0002,-0.0582,0.0081,0.0403,137.81,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,138.420407757257,0.45379051078290406,138.420407757257,138.420407757257,138.455407757257,137.81,0.035
2020-03-27,2020-04-09,175.0,77.59,78.74,1.0496,0.9746,0.0012,-0.1183,0.0282,0.0598,78.16499999999999,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,78.42062145550658,0.6905507772783323,78.42062145550658,78.42062145550658,78.84062145550658,78.16499999999999,0.42000000000000004
2020-03-27,2020-04-09,185.0,67.91,69.06,0.9993,0.9597,0.0018,-0.1634,0.0413,0.0619,68.485,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,68.485,0.730010821694237,68.42065707188151,68.485,69.1556570718815,68.485,0.735
2020-03-27,2020-04-09,190.0,63.12,64.23,0.9688,0.9506,0.0022,-0.186,0.0487,0.0628,63.675,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,63.675,0.7497408439021893,63.42067488006897,63.675,64.38067488006897,63.675,0.96
2020-03-27,2020-04-09,195.0,58.41,59.51,0.948,0.9379,0.0027,-0.2172,0.0583,0.0634,58.959999999999994,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,58.959999999999994,0.7694708661101417,58.42069268825644,58.959999999999994,59.67069268825644,58.959999999999994,1.25
2020-03-27,2020-04-09,203.0,51.02,52.1,0.915,0.9121,0.0037,-0.2723,0.076,0.0637,51.56,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,51.56,0.8010389016428655,50.420721181356384,51.56,52.280721181356384,51.56,1.8599999999999999
2020-03-27,2020-04-09,215.0,40.35,41.39,0.863,0.8583,0.0055,-0.3597,0.107,0.0627,40.870000000000005,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,40.870000000000005,0.8483909549419512,38.4207639210063,40.870000000000005,41.610763921006296,40.870000000000005,3.1900000000000004
2020-03-27,2020-04-09,222.0,34.43,35.44,0.8318,0.8167,0.0067,-0.4092,0.1265,0.061,34.935,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,34.935,0.8760129860330844,31.42078885246875,34.935,35.655788852468746,34.935,4.234999999999999
2020-03-27,2020-04-09,228.0,29.89,30.25,0.8045,0.7742,0.0078,-0.4476,0.1432,0.0589,30.07,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,30.07,0.8996890126826272,25.420810222293706,30.07,30.745810222293706,30.07,5.324999999999999
2020-03-27,2020-04-09,233.0,25.98,26.32,0.7782,0.7342,0.0088,-0.4722,0.1564,0.0567,26.15,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,26.15,0.9194190348905795,20.42082803048117,26.15,26.81582803048117,26.15,6.395
2020-03-27,2020-04-09,238.0,22.3,22.55,0.7522,0.6888,0.0099,-0.4913,0.1684,0.054,22.425,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,22.425,0.9391490570985319,15.420845838668635,22.425,23.060845838668634,22.425,7.64
2020-03-27,2020-04-09,243.0,18.74,18.98,0.7231,0.6385,0.0109,-0.5004,0.1786,0.0507,18.86,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,18.86,0.9588790793064843,10.4208636468561,18.86,19.5008636468561,18.86,9.08
2020-03-27,2020-04-09,248.0,15.4,15.63,0.6929,0.5825,0.0118,-0.4994,0.1861,0.0469,15.515,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,15.515,0.9786091015144366,5.420881455043565,15.515,16.160881455043565,15.515,10.74
2020-03-27,2020-04-09,253.0,12.32,12.53,0.6619,0.5208,0.0126,-0.4866,0.1899,0.0424,12.425,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,12.425,0.998339123722389,0.4208992632310297,12.425,13.07089926323103,12.425,12.65
2020-03-27,2020-04-09,258.0,9.55,9.74,0.6311,0.454,0.0132,-0.4613,0.1889,0.0374,9.645,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,9.645,1.0180691459303413,0.0,9.645,10.280917071418493,9.645,14.86
2020-03-27,2020-04-09,264.0,6.65,6.83,0.5933,0.3686,0.0133,-0.4124,0.1798,0.0308,6.74,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,6.74,1.041745172579884,0.0,6.74,7.370938441243451,6.74,17.95
2020-03-27,2020-04-09,269.0,4.68,4.83,0.5634,0.2961,0.0129,-0.3588,0.1647,0.0249,4.755,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,4.755,1.0614751947878365,0.0,4.755,5.380956249430918,4.755,20.96
2020-03-27,2020-04-09,274.0,3.12,3.24,0.5353,0.2262,0.0118,-0.2966,0.1434,0.0192,3.18,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,3.18,1.0812052169957889,0.0,3.18,3.85097405761838,3.18,24.43
2020-03-27,2020-04-09,279.0,1.98,2.07,0.5114,0.1639,0.0101,-0.2327,0.1178,0.014,2.025,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,2.025,1.1009352392037413,0.0,2.025,2.7109918658058447,2.025,28.29
2020-03-27,2020-04-09,285.0,1.07,1.13,0.4872,0.1032,0.0077,-0.1611,0.0856,0.0089,1.1,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,1.1,1.124611265853284,0.0,1.1,1.726013235630802,1.1,33.305
2020-03-27,2020-04-09,291.0,0.56,0.6,0.4719,0.0616,0.0054,-0.1057,0.058,0.0053,0.5800000000000001,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,0.5800000000000001,1.148287292502827,0.0,0.5800000000000001,1.3410346054557607,0.5800000000000001,38.92
2020-03-27,2020-04-09,298.0,0.29,0.32,0.4719,0.0353,0.0035,-0.0676,0.0371,0.0031,0.305,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,0.305,1.1759093235939602,0.0,0.305,1.041059536918219,0.305,45.620000000000005
2020-03-27,2020-04-09,304.0,0.17,0.2,0.4779,0.0225,0.0023,-0.047,0.0255,0.002,0.185,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,0.185,1.199585350243503,0.0,0.185,0.9210809067431711,0.185,51.5
2020-03-27,2020-04-09,310.0,0.1,0.13,0.4859,0.0145,0.0016,-0.0328,0.0175,0.0013,0.115,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,0.115,1.2232613768930458,0.0,0.115,0.846102276568125,0.115,57.425
2020-03-27,2020-04-09,317.0,0.05,0.08,0.4941,0.0085,0.001,-0.021,0.011,0.0007,0.065,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,0.065,1.250883407984179,0.0,0.065,0.806127208030567,0.065,64.38499999999999
2020-03-27,2020-04-09,323.0,0.03,0.06,0.5053,0.0057,0.0007,-0.0152,0.0078,0.0005,0.045,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,0.045,1.274559434633722,0.0,0.045,0.7761485778555226,0.045,70.35499999999999
2020-03-27,2020-04-09,329.0,0.01,0.04,0.5232,0.0043,0.0005,-0.0123,0.0061,0.0004,0.025,13,0.03561643835616438,253.4199981689453,0.0001,0.9999964383625071,0.0,253.42090076232697,3,0.0,0.0,0.025,1.2982354612832647,0.0,0.025,0.7661699476804955,0.025,76.345
2020-03-27,2020-04-24,115.0,137.25,138.52,1.2365,0.9933,0.0002,-0.032,0.0132,0.0867,137.885,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,138.42088035734238,0.45378864589422596,138.42088035734238,138.42088035734238,138.52088035734238,137.885,0.1
2020-03-27,2020-04-24,175.0,78.72,79.94,0.8996,0.9452,0.0018,-0.1287,0.0776,0.1223,79.33,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,79.33,0.6905479394042568,78.42134062954958,79.33,80.03134062954958,79.33,1.6099999999999999
2020-03-27,2020-04-24,185.0,69.5,70.7,0.8694,0.9217,0.0024,-0.1631,0.1023,0.1248,70.1,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,70.1,0.7300078216559287,68.4214173415841,70.1,70.77641734158411,70.1,2.355
2020-03-27,2020-04-24,190.0,64.7,66.4,0.8514,0.908,0.0028,-0.1798,0.1155,0.1256,65.55000000000001,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,65.55000000000001,0.7497377627817646,63.42145569760137,65.55000000000001,66.23645569760137,65.55000000000001,2.815
2020-03-27,2020-04-24,195.0,60.5,61.65,0.8341,0.8923,0.0032,-0.1973,0.1296,0.126,61.075,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,61.075,0.7694677039076006,58.42149405361863,61.075,61.761494053618634,61.075,3.34
2020-03-27,2020-04-24,203.0,53.5,54.6,0.8044,0.8634,0.0039,-0.2242,0.1531,0.1258,54.05,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,54.05,0.8010356097089381,50.421555423246254,54.05,54.75155542324625,54.05,4.33
2020-03-27,2020-04-24,215.0,43.38,44.43,0.7576,0.8096,0.0051,-0.2614,0.1901,0.1232,43.905,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,43.905,0.8483874684109441,38.421647477687685,43.905,44.60664747768769,43.905,6.1850000000000005
2020-03-27,2020-04-24,222.0,37.82,38.77,0.7314,0.771,0.0059,-0.2809,0.2119,0.12,38.295,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,38.295,0.8760093859871144,31.421701176111856,38.295,38.93670117611185,38.295,7.515000000000001
2020-03-27,2020-04-24,228.0,33.14,34.05,0.7049,0.7343,0.0067,-0.2928,0.2294,0.1165,33.595,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,33.595,0.8996853153381176,25.421747203332576,33.595,34.25674720333258,33.595,8.835
2020-03-27,2020-04-24,233.0,29.71,29.95,0.6829,0.7003,0.0073,-0.3003,0.2431,0.1128,29.83,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,29.83,0.9194152564639535,20.42178555934984,29.83,30.48678555934984,29.83,10.065000000000001
2020-03-27,2020-04-24,238.0,26.08,26.32,0.6601,0.6631,0.0079,-0.3048,0.2554,0.1084,26.2,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,26.2,0.9391451975897894,15.421823915367103,26.2,26.8568239153671,26.2,11.434999999999999
2020-03-27,2020-04-24,243.0,22.61,22.84,0.6369,0.6224,0.0085,-0.3059,0.2659,0.1032,22.725,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,22.725,0.9588751387156252,10.421862271384368,22.725,23.38186227138437,22.725,12.96
2020-03-27,2020-04-24,248.0,19.31,19.54,0.6132,0.5782,0.0091,-0.3031,0.2737,0.0971,19.424999999999997,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,19.424999999999997,0.9786050798414612,5.421900627401633,19.424999999999997,20.071900627401632,19.424999999999997,14.65
2020-03-27,2020-04-24,253.0,16.21,16.43,0.5892,0.5303,0.0097,-0.2959,0.2783,0.0902,16.32,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,16.32,0.9983350209672971,0.42193898341889696,16.32,16.961938983418896,16.32,16.54
2020-03-27,2020-04-24,258.0,13.33,13.53,0.5646,0.479,0.0101,-0.2838,0.2787,0.0825,13.43,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,13.43,1.018064962093133,0.0,13.43,14.06697733943616,13.43,18.645
2020-03-27,2020-04-24,264.0,10.19,10.38,0.5348,0.4132,0.0104,-0.2627,0.2725,0.0722,10.285,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,10.285,1.0417408914441362,0.0,10.285,10.91202336665688,10.285,21.490000000000002
2020-03-27,2020-04-24,269.0,7.89,8.05,0.51,0.3558,0.0104,-0.2395,0.2606,0.0628,7.970000000000001,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,7.970000000000001,1.061470832569972,0.0,7.970000000000001,8.597061722674141,7.970000000000001,24.174999999999997
2020-03-27,2020-04-24,274.0,5.9,6.02,0.4855,0.2972,0.0102,-0.2118,0.2422,0.053,5.96,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,5.96,1.081200773695808,0.0,5.96,6.582100078691408,5.96,27.16
2020-03-27,2020-04-24,279.0,4.23,4.33,0.4617,0.2395,0.0096,-0.1806,0.2172,0.0431,4.28,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,4.28,1.1009307148216438,0.0,4.28,4.942138434708671,4.28,30.52
2020-03-27,2020-04-24,285.0,2.67,2.76,0.4353,0.1749,0.0085,-0.1412,0.1803,0.0318,2.715,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,2.715,1.124606644172647,0.0,2.715,3.3721844619293933,2.715,34.95
2020-03-27,2020-04-24,291.0,1.59,1.67,0.4131,0.1202,0.0069,-0.1041,0.1401,0.022,1.63,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,1.63,1.1482825735236502,0.0,1.63,2.302230489150105,1.63,39.879999999999995
2020-03-27,2020-04-24,298.0,0.84,0.89,0.3946,0.0733,0.005,-0.069,0.0973,0.0135,0.865,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,0.865,1.1759044910998204,0.0,0.865,1.5122841875742807,0.865,46.09
2020-03-27,2020-04-24,304.0,0.5,0.53,0.3871,0.0477,0.0037,-0.0483,0.0695,0.0088,0.515,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,0.515,1.1995804204508234,0.0,0.515,1.1523302147950005,0.515,51.730000000000004
2020-03-27,2020-04-24,310.0,0.31,0.34,0.3865,0.0319,0.0026,-0.0348,0.0501,0.0059,0.325,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,0.325,1.2232563498018265,0.0,0.325,0.9523762420157169,0.325,57.53
2020-03-27,2020-04-24,317.5,0.19,0.22,0.3938,0.0209,0.0018,-0.0249,0.0352,0.0039,0.20500000000000002,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,0.20500000000000002,1.2528512614905805,0.0,0.20500000000000002,0.817433776041625,0.20500000000000002,64.89500000000001
2020-03-27,2020-04-24,322.5,0.14,0.17,0.4001,0.0161,0.0014,-0.0202,0.0281,0.003,0.15500000000000003,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,0.15500000000000003,1.2725812026164163,0.0,0.15500000000000003,0.7624721320588748,0.15500000000000003,69.84
2020-03-27,2020-04-24,330.0,0.09,0.11,0.4079,0.0106,0.001,-0.0144,0.0197,0.002,0.1,28,0.07671232876712329,253.4199981689453,0.0001,0.9999923287965471,0.0,253.4219422202235,3,0.0,0.0,0.1,1.3021761143051702,0.0,0.1,0.7125296660847624,0.1,77.28999999999999
2020-03-27,2020-05-15,50.0,202.18,203.44,1.9843,0.9944,0.0001,-0.0233,0.0128,0.0649,202.81,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,203.4206693973165,0.19729827611432696,203.4206693973165,203.4206693973165,203.45566939731648,202.81,0.035
2020-03-27,2020-05-15,177.0,78.45,79.56,0.8013,0.9124,0.0021,-0.1203,0.1462,0.2033,79.005,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,79.005,0.6984358974447175,76.42237431737934,79.005,79.66237431737933,79.005,3.24
2020-03-27,2020-05-15,184.0,72.2,73.25,0.7778,0.8948,0.0025,-0.1338,0.1675,0.2058,72.725,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,72.725,0.7260576561007233,69.4224682893513,72.725,73.3974682893513,72.725,3.9749999999999996
2020-03-27,2020-05-15,190.0,66.99,68.01,0.7613,0.8768,0.0029,-0.1468,0.1877,0.2067,67.5,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,67.5,0.7497334492344424,63.42254883675585,67.5,68.12254883675585,67.5,4.7
2020-03-27,2020-05-15,196.0,61.78,62.79,0.74,0.8578,0.0033,-0.1576,0.2073,0.2073,62.285,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,62.285,0.7734092423681617,57.422629384160395,62.285,62.937629384160395,62.285,5.515000000000001
2020-03-27,2020-05-15,203.0,55.88,56.86,0.7171,0.8323,0.0038,-0.1705,0.2314,0.2065,56.370000000000005,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,56.370000000000005,0.8010310010241675,50.42272335613236,56.370000000000005,57.02272335613236,56.370000000000005,6.6
2020-03-27,2020-05-15,215.0,46.18,47.07,0.6779,0.7804,0.0047,-0.1902,0.2731,0.202,46.625,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,46.625,0.848382587291606,38.422884450941446,46.625,47.24788445094144,46.625,8.825
2020-03-27,2020-05-15,222.0,40.67,41.57,0.6521,0.7456,0.0053,-0.1984,0.2962,0.1976,41.120000000000005,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,41.120000000000005,0.8760043459476117,31.422978422913417,41.120000000000005,41.77797842291342,41.120000000000005,10.355
2020-03-27,2020-05-15,228.0,36.44,36.68,0.6298,0.7124,0.0058,-0.2038,0.315,0.1925,36.56,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,36.56,0.8996801390813309,25.42305897031796,36.56,37.23305897031796,36.56,11.81
2020-03-27,2020-05-15,233.0,32.78,33.01,0.6113,0.6822,0.0063,-0.2069,0.3295,0.1872,32.894999999999996,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,32.894999999999996,0.9194099666927636,20.42312609315508,32.894999999999996,33.57312609315508,32.894999999999996,13.15
2020-03-27,2020-05-15,238.0,29.23,29.46,0.5923,0.6496,0.0068,-0.2083,0.3425,0.1809,29.345,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,29.345,0.9391397943041964,15.4231932159922,29.345,30.0231932159922,29.345,14.6
2020-03-27,2020-05-15,243.0,25.82,26.04,0.5731,0.6145,0.0072,-0.208,0.3535,0.1736,25.93,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,25.93,0.9588696219156291,10.42326033882932,25.93,26.60826033882932,25.93,16.185000000000002
2020-03-27,2020-05-15,248.0,22.56,22.77,0.5537,0.5769,0.0076,-0.2058,0.362,0.1652,22.665,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,22.665,0.9785994495270617,5.423327461666439,22.665,23.348327461666436,22.665,17.924999999999997
2020-03-27,2020-05-15,253.0,19.51,19.64,0.5345,0.5366,0.008,-0.2016,0.3673,0.1557,19.575000000000003,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,19.575000000000003,0.9983292771384944,0.4233945845035583,19.575000000000003,20.23339458450356,19.575000000000003,19.810000000000002
2020-03-27,2020-05-15,258.0,16.6,16.76,0.5155,0.4939,0.0084,-0.1952,0.3689,0.1451,16.68,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,16.68,1.0180591047499272,0.0,16.68,17.323461707340677,16.68,21.9
2020-03-27,2020-05-15,264.0,13.37,13.52,0.4918,0.4395,0.0087,-0.1841,0.3647,0.131,13.445,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,13.445,1.0417348978836463,0.0,13.445,14.08854225474522,13.445,24.665
2020-03-27,2020-05-15,269.0,10.92,11.06,0.472,0.3919,0.0088,-0.1722,0.3554,0.1181,10.99,49,0.13424657534246576,253.4199981689453,0.0001,0.9999865754325761,0.0,253.423400268469,3,0.0,0.0,10.99,1.061464725495079,0.0,10.99,11.593609377582343,10.99,27.17
